anime_id,title,title_japanese,episodes,aired_from,tags,image_url,image_path
21419,Detective Conan Movie 18: The Sniper from Another Dimension,名探偵コナン　異次元の狙撃手（スナイパー）,1,2014-04-19,manga g - all age tmsentertain action mysteri polic shounen,https://myanimelist.cdn-dena.com/images/anime/11/60289.jpg,posters/21419.jpg
18121,Teekyuu 2,てーきゅう ２期,12,2013-07-07,manga pg-13 - teen 13 or older mappa comedi school shounen sport,https://myanimelist.cdn-dena.com/images/anime/8/73504.jpg,posters/18121.jpg
1874,Love♥Love? Specials,LOVE♥LOVE?,4,2004-09-28,origin r+ - mild nuditi imagin studiol ecchi comedi harem romanc,https://myanimelist.cdn-dena.com/images/anime/7/36569.jpg,posters/1874.jpg
5525,07-Ghost,セブンゴースト,25,2009-04-07,manga pg-13 - teen 13 or older studiodeen action demon fantasi josei magic militari,https://myanimelist.cdn-dena.com/images/anime/3/22605.jpg,posters/5525.jpg
16381,Santa Company,サンタ・カンパニー,1,2014-10-25,origin pg - children nexu fantasi,https://myanimelist.cdn-dena.com/images/anime/5/44195.jpg,posters/16381.jpg
1937,Nakoruru: Ano Hito kara no Okurimono,ナコルル ~あのひとからのおくりもの~,1,2002-05-25,game r+ - mild nuditi arm fantasi supernatur histor drama,https://myanimelist.cdn-dena.com/images/anime/9/10234.jpg,posters/1937.jpg
2363,Pokemon Housoukyoku,ポケモン放送局,16,2002-12-03,game pg - children olm adventur comedi kid fantasi,https://myanimelist.cdn-dena.com/images/anime/3/21390.jpg,posters/2363.jpg
34870,BanG Dream!: Asonjatta!,BanG Dream！ 遊んじゃった！,1,2017-11-22,manga pg-13 - teen 13 or older xebec music sliceoflif,https://myanimelist.cdn-dena.com/images/anime/13/89692.jpg,posters/34870.jpg
2782,Fire Emblem,ファイアーエムブレム,2,1996-01-26,game pg-13 - teen 13 or older studiofantasia action adventur fantasi magic shounen,https://myanimelist.cdn-dena.com/images/anime/11/20028.jpg,posters/2782.jpg
54,Appleseed (Movie),アップルシード,1,2004-04-17,manga r - 17+ (violenc & profanity) digitalfronti action militari sci-fi polic drama mecha shounen,https://myanimelist.cdn-dena.com/images/anime/9/57231.jpg,posters/54.jpg
32039,Show By Rock!! Short!!,SHOW BY ROCK!! しょ～と!!,12,2016-07-05,game pg-13 - teen 13 or older bone music comedi,https://myanimelist.cdn-dena.com/images/anime/5/78322.jpg,posters/32039.jpg
32353,Bonobono (2016),ぼのぼの,0,2016-04-02,4-koma manga g - all age eiken comedi,https://myanimelist.cdn-dena.com/images/anime/13/77617.jpg,posters/32353.jpg
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,デジモンセイバーズ3D デジタルワールド危機イッパツ！,1,2006-07-08,origin pg - children toeianim action adventur fantasi kid supernatur,https://myanimelist.cdn-dena.com/images/anime/13/22648.jpg,posters/8491.jpg
1014,Chicchana Yukitsukai Sugar Specials,ちっちゃな雪使いシュガー特別編,2,2003-08-21,origin g - all age j.c.staff sliceoflif magic comedi shoujo,https://myanimelist.cdn-dena.com/images/anime/12/23190.jpg,posters/1014.jpg
6075,Ai no Wakakusa Yama Monogatari,愛の若草山物語,12,1999-08-01,manga g - all age gainax comedi,https://myanimelist.cdn-dena.com/images/anime/9/13279.jpg,posters/6075.jpg
6344,"Shikabane Hime: Kuro – Soredemo, Hito to Shite",屍姫 玄 それでも、人として,1,2009-08-05,manga r - 17+ (violenc & profanity) gainax action adventur horror supernatur drama,https://myanimelist.cdn-dena.com/images/anime/4/73631.jpg,posters/6344.jpg
33104,Rance 01: Hikari wo Motomete The Animation - Leazas no Yami,ランス01 光をもとめて THE ANIMATION 映像特典「リーザスの闇」,1,2016-01-29,visual novel rx - hentai seven hentai,https://myanimelist.cdn-dena.com/images/anime/9/87978.jpg,posters/33104.jpg
13643,Imouto Twins,義妹×2 いもうとツインズ,1,2006-09-08,origin rx - hentai y.o.u.c hentai,https://myanimelist.cdn-dena.com/images/anime/4/41649.jpg,posters/13643.jpg
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,快盗天使ツインエンジェル 〜キュンキュン☆ときめきパラダイス!!〜,12,2011-07-05,game pg-13 - teen 13 or older j.c.staff magic,https://myanimelist.cdn-dena.com/images/anime/11/30254.jpg,posters/10217.jpg
424,Dirty Pair,ダーティペア,24,1985-07-15,light novel pg-13 - teen 13 or older sunris adventur comedi polic sci-fi,https://myanimelist.cdn-dena.com/images/anime/2/20673.jpg,posters/424.jpg
10845,Manyuu Hikenchou Specials,魔乳秘剣帖 美乳鍛錬法・乳研ぎ,4,2011-10-04,manga r+ - mild nuditi hoodsentertain action ecchi seinen yuri,https://myanimelist.cdn-dena.com/images/anime/3/29932.jpg,posters/10845.jpg
6896,Pandora Hearts Specials,パンドラハーツ,9,2009-07-24,manga pg-13 - teen 13 or older xebec comedi,https://myanimelist.cdn-dena.com/images/anime/13/21439.jpg,posters/6896.jpg
32888,Sinbad: Mahiru no Yoru to Fushigi no Mon,シンドバッド,1,2016-05-14,origin g - all age nipponanim adventur,https://myanimelist.cdn-dena.com/images/anime/3/78861.jpg,posters/32888.jpg
31838,Ze Tian Ji,择天记,13,2015-07-15,novel pg-13 - teen 13 or older shanghaifochfilmcultureinvest action adventur fantasi,https://myanimelist.cdn-dena.com/images/anime/3/79002.jpg,posters/31838.jpg
164,Mononoke Hime,もののけ姫,1,1997-07-12,origin pg-13 - teen 13 or older studiogh action adventur fantasi,https://myanimelist.cdn-dena.com/images/anime/7/75919.jpg,posters/164.jpg
605,Tenshi ni Narumon!,天使になるもんっ！,26,1999-04-07,origin pg-13 - teen 13 or older studiopierrot comedi romanc vampir fantasi,https://myanimelist.cdn-dena.com/images/anime/1079/92436.jpg,posters/605.jpg
855,Strawberry Panic,ストロベリー・パニック,26,2006-04-04,other pg-13 - teen 13 or older madhous imagin drama romanc school shoujoai,https://myanimelist.cdn-dena.com/images/anime/3/14070.jpg,posters/855.jpg
18231,Vanquished Queens Specials,ヴァンキッシュド・クイーンズ,4,2013-03-29,other r+ - mild nuditi arm ecchi,https://myanimelist.cdn-dena.com/images/anime/8/48913.jpg,posters/18231.jpg
13115,Hakuouki Reimeiroku,薄桜鬼 黎明録,12,2012-07-09,visual novel r - 17+ (violenc & profanity) studiodeen action histor supernatur drama samurai josei,https://myanimelist.cdn-dena.com/images/anime/11/71798.jpg,posters/13115.jpg
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,映画 クレヨンしんちゃん　嵐を呼ぶ！夕陽のカスカベボーイズ,1,2004-04-17,manga g - all age shin-eianim action adventur comedi histor fantasi seinen,https://myanimelist.cdn-dena.com/images/anime/4/22028.jpg,posters/8364.jpg
670,Lamune,ラムネ,12,2005-10-11,visual novel pg-13 - teen 13 or older trinetentertain picturemag drama romanc sliceoflif,https://myanimelist.cdn-dena.com/images/anime/4/15900.jpg,posters/670.jpg
718,Yume de Aetara (TV),夢で逢えたら,16,1998-11-30,manga r+ - mild nuditi j.c.staff comedi drama romanc seinen sliceoflif,https://myanimelist.cdn-dena.com/images/anime/8/25224.jpg,posters/718.jpg
35434,Konbini Kareshi,コンビニカレシ,12,2017-07-07,origin pg-13 - teen 13 or older studiopierrot sliceoflif romanc,https://myanimelist.cdn-dena.com/images/anime/4/86243.jpg,posters/35434.jpg
25055,Furifure The Animation,フリフレ THE ANIMATION,1,2014-09-26,visual novel rx - hentai officetakeout hentai,https://myanimelist.cdn-dena.com/images/anime/10/64117.jpg,posters/25055.jpg
13391,Rakuen Tsuihou,楽園追放 -Expelled from Paradise-,1,2014-11-15,origin r+ - mild nuditi graphinica action sci-fi mecha,https://myanimelist.cdn-dena.com/images/anime/3/87919.jpg,posters/13391.jpg
2030,El Cazador de la Bruja,エル・カザド,26,2007-04-03,origin pg-13 - teen 13 or older beetrain adventur drama mysteri,https://myanimelist.cdn-dena.com/images/anime/11/19922.jpg,posters/2030.jpg
18195,Little Busters!: Refrain,リトルバスターズ！～Refrain～,13,2013-10-05,visual novel pg-13 - teen 13 or older j.c.staff comedi drama romanc school sliceoflif supernatur,https://myanimelist.cdn-dena.com/images/anime/10/55049.jpg,posters/18195.jpg
21479,Metal Fight Beyblade Zero G Specials,メタルファイト ベイブレード ZEROG,7,2013-08-27,manga pg-13 - teen 13 or older tatsunokoproduct synergysp adventur sport,https://myanimelist.cdn-dena.com/images/anime/7/56677.jpg,posters/21479.jpg
30379,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,長門有希ちゃんの消失 第17話「終われない夏休み」,1,2015-10-26,manga pg-13 - teen 13 or older satelight sliceoflif comedi seinen,https://myanimelist.cdn-dena.com/images/anime/6/76840.jpg,posters/30379.jpg
384,Gantz,ガンツ,13,2004-04-13,manga r+ - mild nuditi gonzo action sci-fi horror psycholog supernatur drama ecchi,https://myanimelist.cdn-dena.com/images/anime/13/5998.jpg,posters/384.jpg
2684,Buzzer Beater 2nd Season,BUZZER BEATER 第2期,13,2007-07-04,web manga pg-13 - teen 13 or older tmsentertain action sci-fi sport shounen,https://myanimelist.cdn-dena.com/images/anime/3/3615.jpg,posters/2684.jpg
2786,Bakegyamon,妖逆門,51,2006-04-03,manga pg - children radix action game shounen,https://myanimelist.cdn-dena.com/images/anime/10/21146.jpg,posters/2786.jpg
5052,Eightman,エイトマン,56,1963-11-07,manga pg-13 - teen 13 or older nipponanim action mecha drama sci-fi,https://myanimelist.cdn-dena.com/images/anime/4/73670.jpg,posters/5052.jpg
12343,Dirty Pair Flash 2,ダーティペアFLASH 2,5,1995-06-01,light novel pg-13 - teen 13 or older sunris action sci-fi adventur comedi polic,https://myanimelist.cdn-dena.com/images/anime/9/35253.jpg,posters/12343.jpg
32041,Mori no Densetsu: Dai Ni Gakushou,森の伝説 第二楽章,1,,origin g - all age tezukaproduct fantasi,https://myanimelist.cdn-dena.com/images/anime/2/89226.jpg,posters/32041.jpg
31829,Sinbad: Mahou no Lamp to Ugoku Shima,シンドバッド 魔法のランプと動く島,1,2016-01-16,origin g - all age nipponanim adventur,https://myanimelist.cdn-dena.com/images/anime/8/76686.jpg,posters/31829.jpg
7643,Domo-kun,どーもくん,37,1998-12-22,origin g - all age dwarf sliceoflif comedi kid,https://myanimelist.cdn-dena.com/images/anime/3/18406.jpg,posters/7643.jpg
33190,Planetarian: Hoshi no Hito,planetarian～星の人～,1,2016-09-03,visual novel pg-13 - teen 13 or older davidproduct sci-fi drama,https://myanimelist.cdn-dena.com/images/anime/10/79771.jpg,posters/33190.jpg
1500,Teizokurei Daydream,低俗霊DAYDREAM,4,2004-06-25,manga r+ - mild nuditi halfilmmak comedi horror supernatur drama ecchi,https://myanimelist.cdn-dena.com/images/anime/8/3784.jpg,posters/1500.jpg
31318,Comet Lucifer,コメット・ルシファー,12,2015-10-04,origin pg-13 - teen 13 or older 8bit action adventur fantasi mecha,https://myanimelist.cdn-dena.com/images/anime/3/76111.jpg,posters/31318.jpg
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,ポケットモンスター 幻のポケモンルギア爆誕,1,1999-07-17,game pg - children olm adventur comedi kid drama fantasi,https://myanimelist.cdn-dena.com/images/anime/11/41801.jpg,posters/1117.jpg
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,ドラゴンボールZ 危険なふたり! 超戦士はねむれない,1,1994-03-12,manga pg-13 - teen 13 or older toeianim action adventur comedi demon fantasi martialart shounen superpow,https://myanimelist.cdn-dena.com/images/anime/1088/92335.jpg,posters/903.jpg
35069,Sekai no Yami Zukan,世界の闇図鑑,13,2017-04-03,origin pg - children ilca horror supernatur,https://myanimelist.cdn-dena.com/images/anime/5/84611.jpg,posters/35069.jpg
36846,Fruits 5 Shimai,フルーツ５姉妹,1,2016-10-01,origin g - all age shirogumi music kid,https://myanimelist.cdn-dena.com/images/anime/4/89127.jpg,posters/36846.jpg
33021,Ragnastrike Angels,ラグナストライクエンジェルズ,12,2016-04-03,game pg-13 - teen 13 or older satelight action,https://myanimelist.cdn-dena.com/images/anime/2/79268.jpg,posters/33021.jpg
1056,Good Morning Call,グッドモーニング・コール,1,2001-08-02,manga pg - children productioni.g comedi drama romanc school shoujo,https://myanimelist.cdn-dena.com/images/anime/5/4064.jpg,posters/1056.jpg
917,Riding Bean,ライディング・ビーン,1,1989-02-22,manga r+ - mild nuditi aic artmic action car polic seinen,https://myanimelist.cdn-dena.com/images/anime/4/55505.jpg,posters/917.jpg
7148,Ladies versus Butlers!,れでぃ×ばと!,12,2010-01-05,light novel r+ - mild nuditi xebec harem comedi romanc ecchi school,https://myanimelist.cdn-dena.com/images/anime/7/75252.jpg,posters/7148.jpg
31804,Kuma Miko,くまみこ,12,2016-04-03,manga pg-13 - teen 13 or older kinemacitru emt² sliceoflif comedi seinen,https://myanimelist.cdn-dena.com/images/anime/8/78863.jpg,posters/31804.jpg
2229,Dragon Quest: Dai no Daibouken,ドラゴンクエスト・ダイの大冒険,46,1991-10-17,manga g - all age toeianim adventur comedi demon magic martialart fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/6/29401.jpg,posters/2229.jpg
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,ワンピース めざせ！海賊野球王,1,2004-03-06,manga pg-13 - teen 13 or older toeianim comedi fantasi shounen sport,https://myanimelist.cdn-dena.com/images/anime/8/70593.jpg,posters/2490.jpg
17679,Gambo,GAMBO,1,2013-07-20,origin r - 17+ (violenc & profanity) sunris demon histor,https://myanimelist.cdn-dena.com/images/anime/10/53167.jpg,posters/17679.jpg
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,増田こうすけ劇場 ギャグマンガ日和3,12,2008-03-10,manga pg-13 - teen 13 or older studiodeen comedi,https://myanimelist.cdn-dena.com/images/anime/2/74001.jpg,posters/4056.jpg
1725,Keitai Shoujo,ケータイ少女,6,2007-03-20,visual novel pg-13 - teen 13 or older studiohibari comedi romanc school drama,https://myanimelist.cdn-dena.com/images/anime/7/18524.jpg,posters/1725.jpg
34535,Koisuru Shirokuma,恋するシロクマ,0,2017-03-04,manga g - all age gather comedi josei shounenai,https://myanimelist.cdn-dena.com/images/anime/2/84270.jpg,posters/34535.jpg
117,El Hazard: The Magnificent World,神秘の世界エルハザード,7,1995-05-26,origin pg-13 - teen 13 or older aic adventur comedi fantasi romanc,https://myanimelist.cdn-dena.com/images/anime/12/23429.jpg,posters/117.jpg
31020,Norasco: Cinema Point Card-hen,野良スコ「シネマポイントカード」編,10,2014-04-25,origin g - all age kachidokistudio comedi sliceoflif,https://myanimelist.cdn-dena.com/images/anime/5/74576.jpg,posters/31020.jpg
34388,Shikkoku no Shaga The Animation,漆黒のシャガ THE ANIMATION,0,2017-02-24,origin rx - hentai seven hentai,https://myanimelist.cdn-dena.com/images/anime/5/84455.jpg,posters/34388.jpg
8756,Bishoujo Senshi Sailor Moon Memorial,美少女戦士セーラームーン メモリアル,5,1998-08-07,manga pg-13 - teen 13 or older toeianim demon magic romanc shoujo,https://myanimelist.cdn-dena.com/images/anime/6/46773.jpg,posters/8756.jpg
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,恋する天使アンジェリーク ～かがやきの明日～,12,2007-01-06,game pg-13 - teen 13 or older satelight drama fantasi harem romanc shoujo,https://myanimelist.cdn-dena.com/images/anime/11/76296.jpg,posters/1864.jpg
6773,Shakugan no Shana III (Final),灼眼のシャナIII –Final–,24,2011-10-08,light novel pg-13 - teen 13 or older j.c.staff action supernatur drama romanc fantasi,https://myanimelist.cdn-dena.com/images/anime/9/32539.jpg,posters/6773.jpg
31499,Huyao Xiao Hongniang,狐妖小红娘,13,2015-06-26,manga pg-13 - teen 13 or older haolinersanimationleagu comedi histor romanc supernatur,https://myanimelist.cdn-dena.com/images/anime/4/76470.jpg,posters/31499.jpg
1935,Megazone 23,メガゾーン23,4,1985-03-09,origin r+ - mild nuditi artland aic artmic action sci-fi music mysteri romanc mecha,https://myanimelist.cdn-dena.com/images/anime/5/31274.jpg,posters/1935.jpg
10050,Macross F Music Clip Shuu: Nyankuri,マクロスF MUSIC CLIP集 娘クリ,1,2010-11-26,origin g - all age satelight music,https://myanimelist.cdn-dena.com/images/anime/10/28051.jpg,posters/10050.jpg
551,Grappler Baki: Saidai Tournament-hen,グラップラー刃牙(バキ) 最大トーナメント編,24,2001-07-24,manga r - 17+ (violenc & profanity) grouptac action sport martialart shounen,https://myanimelist.cdn-dena.com/images/anime/1/551.jpg,posters/551.jpg
690,Kyuuketsuhime Miyu (TV),吸血姫美夕,26,1997-10-06,manga r - 17+ (violenc & profanity) aic action horror demon drama vampir shoujo,https://myanimelist.cdn-dena.com/images/anime/8/61317.jpg,posters/690.jpg
33511,Koro-sensei Q!,殺せんせーQ!,1,2016-11-19,manga pg-13 - teen 13 or older lerch comedi shounen,https://myanimelist.cdn-dena.com/images/anime/4/80626.jpg,posters/33511.jpg
31091,Komori-san wa Kotowarenai!,小森さんは断れない！,12,2015-10-04,4-koma manga pg-13 - teen 13 or older artland sliceoflif comedi school,https://myanimelist.cdn-dena.com/images/anime/7/78082.jpg,posters/31091.jpg
6902,Saikyou Bushouden: Sangoku Engi,最強武将伝・三国演義,52,2010-04-04,novel pg-13 - teen 13 or older futureplanet beijinghuihuanganimationcompani histor,https://myanimelist.cdn-dena.com/images/anime/5/32589.jpg,posters/6902.jpg
329,Planetes,プラネテス,26,2003-10-04,manga pg-13 - teen 13 or older sunris drama romanc sci-fi seinen space,https://myanimelist.cdn-dena.com/images/anime/8/50463.jpg,posters/329.jpg
25143,"Kono Danshi, Sekika ni Nayandemasu.",この男子、石化に悩んでます。,1,2014-12-03,origin pg-13 - teen 13 or older comixwavefilm drama school shounenai,https://myanimelist.cdn-dena.com/images/anime/5/67151.jpg,posters/25143.jpg
585,Mimi wo Sumaseba,耳をすませば,1,1995-07-15,manga g - all age studiogh sliceoflif drama romanc shoujo,https://myanimelist.cdn-dena.com/images/anime/8/75921.jpg,posters/585.jpg
6882,Hatsukoi Limited.: Gentei Shoujo,初恋限定。限定少女,6,2009-07-24,manga pg-13 - teen 13 or older j.c.staff comedi ecchi school shounen,https://myanimelist.cdn-dena.com/images/anime/2/15991.jpg,posters/6882.jpg
3023,Esper Mami,エスパー魔美,119,1987-04-07,manga pg-13 - teen 13 or older shin-eianim comedi ecchi magic school superpow supernatur,https://myanimelist.cdn-dena.com/images/anime/5/61395.jpg,posters/3023.jpg
2680,One Piece: Straw Hat Theater,ワンピース 麦わら劇場,5,2006-10-01,manga pg-13 - teen 13 or older toeianim adventur fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/8/70745.jpg,posters/2680.jpg
4929,Next Senki Ehrgeiz,ネクスト戦記エーアガイツ,12,1997-10-02,origin pg-13 - teen 13 or older studiodeen action sci-fi space mecha,https://myanimelist.cdn-dena.com/images/anime/7/58003.jpg,posters/4929.jpg
23605,Ninja Slayer From Animation,ニンジャスレイヤー フロムアニメイシヨン,26,2015-04-16,novel r - 17+ (violenc & profanity) trigger action,https://myanimelist.cdn-dena.com/images/anime/5/72362.jpg,posters/23605.jpg
19877,Battle Spirits: Sword Eyes Gekitouden,バトルスピリッツ ソードアイズ激闘伝,21,2013-04-07,card game pg - children sunris game adventur fantasi,https://myanimelist.cdn-dena.com/images/anime/7/52985.jpg,posters/19877.jpg
126,Futakoi Alternative,フタコイ オルタナティブ,13,2005-04-07,origin pg-13 - teen 13 or older ufot feel. studioflag comedi drama romanc,https://myanimelist.cdn-dena.com/images/anime/6/16733.jpg,posters/126.jpg
14407,Persona 3 the Movie 1: Spring of Birth,PERSONA3 THE MOVIE —#1 Spring of Birth—,1,2013-11-23,game r - 17+ (violenc & profanity) aica.s.t.a. action supernatur fantasi,https://myanimelist.cdn-dena.com/images/anime/6/55287.jpg,posters/14407.jpg
12867,Tsuki no Sango,月の珊瑚,1,2010-12-21,other g - all age ufot drama,https://myanimelist.cdn-dena.com/images/anime/9/76214.jpg,posters/12867.jpg
869,Slayers Return,スレイヤーズRETURN,1,1996-08-03,light novel pg-13 - teen 13 or older j.c.staff adventur comedi fantasi magic shounen,https://myanimelist.cdn-dena.com/images/anime/9/34997.jpg,posters/869.jpg
3087,Cencoroll,センコロール,1,2009-07-28,origin pg-13 - teen 13 or older thinkcorpor action sci-fi,https://myanimelist.cdn-dena.com/images/anime/7/75930.jpg,posters/3087.jpg
4038,Zettai Karen Children,絶対可憐チルドレン,51,2008-04-06,manga pg-13 - teen 13 or older synergysp action comedi supernatur shounen,https://myanimelist.cdn-dena.com/images/anime/5/75581.jpg,posters/4038.jpg
